,news_time,news_title,news_link,news_tag
134,2019-11-15,Pfizer Announces CHMP Opinion for XELJANZ® (tofacitinib) in the  European Union Related to Ongoing Review of the Product,https://www.pfizer.com//news/announcements/pfizer-announces-chmp-opinion-xeljanzr-tofacitinib-european-union-related,Medicines
135,2019-10-17,Pfizer Statement on Results of Pay Equity Study and  Opportunity Parity Among Colleagues Worldwide,https://www.pfizer.com//news/announcements/pfizer-statement-results-pay-equity-study-and-opportunity-parity-among,Responsibility
136,2019-09-17,TrialSpark and Pfizer collaborating  to improve speed and access to  clinical trials,https://www.pfizer.com//news/announcements/trialspark-and-pfizer-collaborating-improve-speed-and-access-clinical-trials,Partnerships
137,2019-09-17,Terry Bradshaw and Pfizer Educate Boomers About the Risks of Pneumococcal  Pneumonia and the Importance of Vaccination,https://www.pfizer.com//news/announcements/terry-bradshaw-and-pfizer-educate-boomers-about-risks-pneumococcal-pneumonia-and,Vaccines
138,2018-06-04,"Hospira Issues A Voluntary Nationwide Recall For Two Lots of  Naloxone Hydrochloride Injection, USP, in the Carpuject™ Syringe  System Due To The Potential Presence of Particulate Matter.",https://www.pfizer.com//news/announcements/hospira-issues-voluntary-nationwide-recall-two-lots-naloxone-hydrochloride,Medicines
139,2018-05-24,Pfizer Reaches $23.85 Million Settlement Agreement To Resolve  Allegations Related To Patient Assistance Charities,https://www.pfizer.com//news/announcements/pfizer-reaches-2385-million-settlement-agreement-resolve-allegations-related,Finance
140,2018-05-09,Important Notice Regarding EpiPen auto-injector supply,https://www.pfizer.com//news/announcements/important-notice-regarding-epipen-auto-injector-supply,Medicines
141,2018-04-30,Dawn Rogers Appointed Executive Vice President of Pfizer Worldwide Human Resources,https://www.pfizer.com//news/announcements/dawn-rogers-appointed-executive-vice-president-pfizer-worldwide-human-resources,Leadership
142,2018-03-05,"Hospira Issues A Voluntary Nationwide Recall For Hydromorphone  HCL Injection, USP CII Due To The Potential For Empty Or Cracked  Glass Vials",https://www.pfizer.com//news/announcements/hospira-issues-voluntary-nationwide-recall-hydromorphone-hcl-injection-usp-cii,Medicines
143,2018-02-23,"Hospira Issues A Voluntary Nationwide Recall For Labetalol  Hydrochloride Injection, USP, Due To The Potential Of Cracked  Glass At The Rim Surface Of The Vials",https://www.pfizer.com//news/announcements/hospira-issues-voluntary-nationwide-recall-labetalol-hydrochloride-injection-usp,Medicines
